id,insuredId,status,sessionId,action,httpCode,ip,userAgent,requestData,requestReturn,createdAt,type,environmentId,device,companyIdList,companyGroupIdList,insurerIdList,companySectionIdList,insurerCodeIdList,healthcareNetworkIdList,domainIdList,subType,countryCode,city,month,sessionNumber,sequenceInSession,sessionLength,is_anomaly,anomaly_type
37f8bb2a-f68b-4840-89a5-b5b495af94cc,59829715,OK,7827880,Validation MFA,204,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-715913""}",2025-01-17T08:22:11.000Z,LOGGING_ACTIONS,10,WEB,[],[12001],[2],[110028],[302],[1],[10],logging_mfa_validation,FR,Nantes,2025-01,1,2,4,0,
ede55421-8078-467b-a58e-96f40c5ae41c,59829715,OK,7827880,Changer ses informations personnel,204,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""insuredId"": ""59829715"", ""action"": ""Changer ses informations personnel""}",,2025-01-17T08:22:26.000Z,OPEN_ACTIONS,10,WEB,[],[12001],[2],[110028],[302],[1],[],update_personal_information,FR,Nantes,2025-01,1,3,4,0,
46711195-ca1c-4ece-9cdb-461b1037bfa0,59829715,OK,7827880,Déconnexion,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-502311""}",2025-01-17T08:32:21.000Z,LOGGING_ACTIONS,10,WEB,[27012],[12001],[2],[],[302],[1],[],logging_logout,FR,Nantes,2025-01,1,4,4,0,
72a49a2b-c726-47dc-96ae-a533b318f591,84324932,OK,2051022,Connexion,204,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}",,2025-01-18T15:15:02.000Z,LOGGING_ACTIONS,11,WEB,[27012],[12001],[3],[110027],[302],[3],[11],logging_login,CH,Geneva,2025-01,2,1,7,0,
9d148e07-3210-4014-8d73-274e3e59ac40,84324932,KO,2051022,Validation MFA,401,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}","{""status"": ""error"", ""code"": ""SERVER_ERROR""}",2025-01-18T15:15:56.000Z,LOGGING_ACTIONS,11,WEB,[],[12001],[3],[110027],[302],[3],[11],logging_mfa_validation,CH,Geneva,2025-01,2,2,7,0,
b175e44a-58bc-42ff-990b-3a0b8e309990,84324932,OK,2051022,Changement de Mot de passe,204,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}","{""status"": ""success"", ""reference"": ""REF-174502""}",2025-01-18T15:16:40.000Z,LOGGING_ACTIONS,11,WEB,[27012],[12001],[],[110027],[302],[3],[11],logging_password_change,CH,Geneva,2025-01,2,3,7,0,
7f4d85cd-150d-4216-b748-1e54fa8e66e0,84324932,OK,2051022,Changement de Mot de passe,204,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}","{""status"": ""success"", ""reference"": ""REF-364262""}",2025-01-18T15:19:54.000Z,LOGGING_ACTIONS,11,WEB,[27012],[12001],[3],[110027],[302],[3],[11],logging_password_change,CH,Geneva,2025-01,2,4,7,0,
5a227be2-cbe3-4c2b-8b4b-2291717c5631,84324932,OK,2051022,Changement de Mot de passe,200,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}",,2025-01-18T15:25:27.000Z,LOGGING_ACTIONS,11,WEB,[27012],[12001],[3],[110027],[302],[3],[11],logging_password_change,CH,Geneva,2025-01,2,5,7,0,
092e46f9-4410-4e93-8e2d-4617e2074dfe,84324932,OK,2051022,Changer ses informations personnel,200,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""insuredId"": ""84324932"", ""action"": ""Changer ses informations personnel""}","{""status"": ""success"", ""reference"": ""REF-301093""}",2025-01-18T15:31:16.000Z,OPEN_ACTIONS,11,WEB,[27012],[12001],[],[],[302],[3],[11],update_personal_information,CH,Geneva,2025-01,2,6,7,0,
e9adad0b-bcd4-4c15-8d6f-cd02f70248ce,84324932,OK,2051022,Déconnexion,204,80.218.34.201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/123.0.0.0 Safari/537.36,"{""login"": ""84324932"", ""channel"": ""web"", ""country"": ""CH""}","{""status"": ""success"", ""reference"": ""REF-598720""}",2025-01-18T15:36:17.000Z,LOGGING_ACTIONS,11,WEB,[27012],[12001],[3],[110027],[302],[3],[11],logging_logout,CH,Geneva,2025-01,2,7,7,0,
a8de4598-bfc7-47f9-a6d4-68782eb25f52,59829715,OK,6722138,Connexion,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-572696""}",2025-01-21T10:09:16.000Z,LOGGING_ACTIONS,10,WEB,[27012],[],[2],[110028],[302],[1],[10],logging_login,FR,Nantes,2025-01,2,1,6,0,
570c64fa-b3dc-4830-8718-037c9928a99d,59829715,OK,6722138,Changement de Mot de passe,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}",,2025-01-21T10:10:12.000Z,LOGGING_ACTIONS,10,WEB,[27012],[12001],[2],[110028],[302],[1],[10],logging_password_change,FR,Nantes,2025-01,2,2,6,0,
3e5c7007-8351-4a3e-87ae-3f2374b3aeef,59829715,OK,6722138,Ouverture d'un document contractuel,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""insuredId"": ""59829715"", ""action"": ""Ouverture d'un document contractuel""}",,2025-01-21T10:17:03.000Z,INSURED_ACTIONS,10,WEB,[27012],[12001],[2],[110028],[302],[1],[10],open_contract_document,FR,Nantes,2025-01,2,3,6,0,
a041734e-21d7-4a34-84e7-5b3a8db33205,59829715,OK,6722138,Changer ses informations personnel,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""insuredId"": ""59829715"", ""action"": ""Changer ses informations personnel""}",,2025-01-21T10:20:46.000Z,OPEN_ACTIONS,10,WEB,[27012],[12001],[2],[110028],[302],[1],[10],update_personal_information,FR,Nantes,2025-01,2,4,6,0,
27f7946f-9fad-4a67-8ace-5b87b9a824f8,59829715,OK,6722138,Changement de Mot de passe,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-107569""}",2025-01-21T10:28:35.000Z,LOGGING_ACTIONS,10,WEB,[27012],[12001],[2],[110028],[302],[1],[10],logging_password_change,FR,Nantes,2025-01,2,5,6,0,
1ff0f5f4-81ba-49cf-a640-38238ecca8ef,59829715,OK,6722138,Déconnexion,200,86.192.192.147,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/605.1.15 Version/17.4 Safari/605.1.15,"{""login"": ""59829715"", ""channel"": ""web"", ""country"": ""FR""}","{""status"": ""success"", ""reference"": ""REF-784574""}",2025-01-21T10:33:11.000Z,LOGGING_ACTIONS,10,WEB,[27012],[12001],[2],[110028],[302],[1],[10],logging_logout,FR,Nantes,2025-01,2,6,6,0,
