ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-02-05,21.166340803990174,17.810421942055882,55.455940205450304,21.166340803990174,21.166340803990174,0.7176789373762145,0.7176789373762145,0.7176789373762145,0.157072319927773,0.157072319927773,0.157072319927773,0.5606066174484415,0.5606066174484415,0.5606066174484415,0.0,0.0,0.0,36.35697778034065
2025-02-06,21.20429222467856,16.130069998145448,54.09143916330343,21.20429222467856,21.20429222467856,0.6528500473961439,0.6528500473961439,0.6528500473961439,0.10691232480035937,0.10691232480035937,0.10691232480035937,0.5459377225957845,0.5459377225957845,0.5459377225957845,0.0,0.0,0.0,35.047515408561644
2025-02-07,21.242243645366948,14.72473058609501,52.06755275506167,21.242243645366948,21.242243645366948,0.6065069557006478,0.6065069557006478,0.6065069557006478,0.0784401227423496,0.0784401227423496,0.0784401227423496,0.5280668329582983,0.5280668329582983,0.5280668329582983,0.0,0.0,0.0,34.12581217096989
2025-02-08,21.280195066055335,6.650361450197394,41.9827256016318,21.280195066055335,21.280195066055335,0.14385148003698084,0.14385148003698084,0.14385148003698084,-0.3635767244126095,-0.3635767244126095,-0.3635767244126095,0.5074282044495904,0.5074282044495904,0.5074282044495904,0.0,0.0,0.0,24.34138262178305
2025-02-09,21.31814648674372,1.7579277788019305,38.50815907089303,21.31814648674372,21.31814648674372,-0.044909244783683966,-0.044909244783683966,-0.044909244783683966,-0.5294112982244736,-0.5294112982244736,-0.5294112982244736,0.4845020534407896,0.4845020534407896,0.4845020534407896,0.0,0.0,0.0,20.360764627836115
2025-02-10,21.35609790743211,19.466598183109195,55.88246589752127,21.35609790743211,21.35609790743211,0.7556850892694286,0.7556850892694286,0.7556850892694286,0.29588396032478104,0.29588396032478104,0.29588396032478104,0.4598011289446475,0.4598011289446475,0.4598011289446475,0.0,0.0,0.0,37.4945826610566
2025-02-11,21.394049328120495,16.846535308614932,55.15129139459649,21.394049328120495,21.394049328120495,0.6885360240315773,0.6885360240315773,0.6885360240315773,0.2546792948446479,0.2546792948446479,0.2546792948446479,0.4338567291869294,0.4338567291869294,0.4338567291869294,0.0,0.0,0.0,36.12462299044002
2025-02-12,21.432000748808882,13.339205532865158,52.65650222363307,21.432000748808882,21.432000748808882,0.5642768527798201,0.5642768527798201,0.5642768527798201,0.15707231992753043,0.15707231992753043,0.15707231992753043,0.40720453285228964,0.40720453285228964,0.40720453285228964,0.0,0.0,0.0,33.5255826801215
2025-02-13,21.46995216949727,13.314623174887423,52.2367190264815,21.46995216949727,21.46995216949727,0.48728294024274654,0.48728294024274654,0.48728294024274654,0.10691232479991175,0.10691232479991175,0.10691232479991175,0.38037061544283485,0.38037061544283485,0.38037061544283485,0.0,0.0,0.0,31.93189358952103
2025-02-14,21.5079035902874,12.777766010097745,51.59641853931012,21.5079035902874,21.5079035902874,0.432298134431185,0.432298134431185,0.432298134431185,0.07844012274190798,0.07844012274190798,0.07844012274190798,0.35385801168927694,0.35385801168927694,0.35385801168927694,0.0,0.0,0.0,30.805730187894426
2025-02-15,21.54585501107753,3.6475419131076734,37.98294998169973,21.54585501107753,21.54585501107753,-0.0354425582607332,-0.0354425582607332,-0.0354425582607332,-0.3635767244134478,-0.3635767244134478,-0.3635767244134478,0.3281341661527146,0.3281341661527146,0.3281341661527146,0.0,0.0,0.0,20.782214789570105
2025-02-16,21.583806431867664,-0.8975687270718928,36.61237993727969,21.583806431867664,21.583806431867664,-0.22579171161361367,-0.22579171161361367,-0.22579171161361367,-0.5294112982256571,-0.5294112982256571,-0.5294112982256571,0.3036195866120435,0.3036195866120435,0.3036195866120435,0.0,0.0,0.0,16.71036183447934
2025-02-17,21.621757852657794,15.7413208711093,52.86476815436199,21.621757852657794,21.621757852657794,0.5765619396920587,0.5765619396920587,0.5765619396920587,0.29588396032520825,0.29588396032520825,0.29588396032520825,0.28067797936685046,0.28067797936685046,0.28067797936685046,0.0,0.0,0.0,34.08804049973817
2025-02-18,21.659709273447927,12.458620891797032,51.875680964237034,21.659709273447927,21.659709273447927,0.5142873980334987,0.5142873980334987,0.5142873980334987,0.2546792948442913,0.2546792948442913,0.2546792948442913,0.25960810318920735,0.25960810318920735,0.25960810318920735,0.0,0.0,0.0,32.7990247978515
2025-02-19,21.69766069423806,11.52802249423949,49.47144040335379,21.69766069423806,21.69766069423806,0.3977098504483805,0.3977098504483805,0.3977098504483805,0.1570723199278441,0.1570723199278441,0.1570723199278441,0.2406375305205364,0.2406375305205364,0.2406375305205364,0.0,0.0,0.0,30.327034084023182
2025-02-20,21.735612115028186,10.369275507902238,48.35698045566505,21.735612115028186,21.735612115028186,0.33083077675255673,0.33083077675255673,0.33083077675255673,0.10691232480094155,0.10691232480094155,0.10691232480094155,0.22391845195161514,0.22391845195161514,0.22391845195161514,0.0,0.0,0.0,28.92642155423524
2025-02-21,21.77356353581832,8.853108732664056,47.25195266507981,21.77356353581832,21.77356353581832,0.28796572720645963,0.28796572720645963,0.28796572720645963,0.07844012274215226,0.07844012274215226,0.07844012274215226,0.20952560446430735,0.20952560446430735,0.20952560446430735,0.0,0.0,0.0,28.043603593286296
2025-02-22,21.811514956608452,-0.6158446419924187,36.40646094707689,21.811514956608452,21.811514956608452,-0.1661203775525077,-0.1661203775525077,-0.1661203775525077,-0.3635767244129709,-0.3635767244129709,-0.3635767244129709,0.1974563468604632,0.1974563468604632,0.1974563468604632,0.0,0.0,0.0,18.188177857024485
2025-02-23,21.849466377398585,-3.8763450809834716,32.71483362451517,21.849466377398585,21.849466377398585,-0.34177844945845365,-0.34177844945845365,-0.34177844945845365,-0.5294112982254178,-0.5294112982254178,-0.5294112982254178,0.18763284876696404,0.18763284876696404,0.18763284876696404,0.0,0.0,0.0,14.381789637436679
2025-02-24,21.88741779696815,14.38964526038468,50.18410732150413,21.88741779696815,21.88741779696815,0.47579026441987926,0.47579026441987926,0.47579026441987926,0.29588396032555414,0.29588396032555414,0.29588396032555414,0.17990630409432512,0.17990630409432512,0.17990630409432512,0.0,0.0,0.0,32.301238098056
2025-02-25,21.925369216537717,13.579700684605601,49.269399016865094,21.925369216537717,21.925369216537717,0.42874232214420055,0.42874232214420055,0.42874232214420055,0.2546792948441984,0.2546792948441984,0.2546792948441984,0.17406302730000223,0.17406302730000223,0.17406302730000223,0.0,0.0,0.0,31.32570292830507
2025-02-26,21.963320636107277,11.096827109481902,47.39828869747317,21.963320636107277,21.963320636107277,0.3269045625396753,0.3269045625396753,0.3269045625396753,0.15707231992815776,0.15707231992815776,0.15707231992815776,0.16983224261151758,0.16983224261151758,0.16983224261151758,0.0,0.0,0.0,29.14323036057255
2025-02-27,22.001272055676843,9.15465807510986,46.05075693292998,22.001272055676843,22.001272055676843,0.27380765854845135,0.27380765854845135,0.27380765854845135,0.10691232479981688,0.10691232479981688,0.10691232479981688,0.16689533374863444,0.16689533374863444,0.16689533374863444,0.0,0.0,0.0,28.025388842329196
2025-02-28,22.03922347524641,7.436246374939723,45.96234444284089,22.03922347524641,22.03922347524641,0.243336408442152,0.243336408442152,0.243336408442152,0.0784401227417106,0.0784401227417106,0.0784401227417106,0.1648962857004414,0.1648962857004414,0.1648962857004414,0.0,0.0,0.0,27.402168960566836
2025-03-01,22.077174894815975,-0.4881011612028255,36.99467638455446,22.077174894815975,22.077174894815975,-0.20012370274661967,-0.20012370274661967,-0.20012370274661967,-0.36357672441380917,-0.36357672441380917,-0.36357672441380917,0.1634530216671895,0.1634530216671895,0.1634530216671895,0.0,0.0,0.0,17.65900890868069
2025-03-02,22.11512631438554,-5.045717792011875,32.676020956178874,22.11512631438554,22.11512631438554,-0.36724198020080834,-0.36724198020080834,-0.36724198020080834,-0.5294112982247682,-0.5294112982247682,-0.5294112982247682,0.16216931802395984,0.16216931802395984,0.16216931802395984,0.0,0.0,0.0,13.993523534299591
2025-03-03,22.153077733955104,13.435005051612078,49.2012479399115,22.153077733955104,22.153077733955104,0.4565309288943477,0.4565309288943477,0.4565309288943477,0.2958839603238117,0.2958839603238117,0.2958839603238117,0.16064696857053595,0.16064696857053595,0.16064696857053595,0.0,0.0,0.0,32.26664288970632
2025-03-04,22.19102915352467,11.645364418314527,49.20928432056957,22.19102915352467,22.19102915352467,0.41317716144931826,0.41317716144931826,0.41317716144931826,0.2546792948449477,0.2546792948449477,0.2546792948449477,0.1584978666043705,0.1584978666043705,0.1584978666043705,0.0,0.0,0.0,31.359855588817062
2025-03-05,22.228980573094237,11.135107741518564,47.51171111453876,22.228980573094237,22.228980573094237,0.31242799939777105,0.31242799939777105,0.31242799939777105,0.15707231992735898,0.15707231992735898,0.15707231992735898,0.1553556794704121,0.1553556794704121,0.1553556794704121,0.0,0.0,0.0,29.173936502197986
2025-03-06,22.266931992663803,9.255291899825389,45.88716956488473,22.266931992663803,22.266931992663803,0.2577991297430018,0.2577991297430018,0.2577991297430018,0.10691232480010798,0.10691232480010798,0.10691232480010798,0.15088680494289383,0.15088680494289383,0.15088680494289383,0.0,0.0,0.0,28.007327682419135
2025-03-07,22.30488341265768,9.354357487818122,45.73064641441667,22.30488341265768,22.30488341265768,0.22324044433717516,0.22324044433717516,0.22324044433717516,0.07844012274204387,0.07844012274204387,0.07844012274204387,0.14480032159513126,0.14480032159513126,0.14480032159513126,0.0,0.0,0.0,27.28423549658827
2025-03-08,22.34283483265155,-1.624319429048102,35.608776710290115,22.34283483265155,22.34283483265155,-0.22672004890306302,-0.22672004890306302,-0.22672004890306302,-0.3635767244139899,-0.3635767244139899,-0.3635767244139899,0.1368566755109269,0.1368566755109269,0.1368566755109269,0.0,0.0,0.0,17.277266226759732
2025-03-09,22.380786252645425,-4.497678684035992,31.767535820770664,22.380786252645425,22.380786252645425,-0.40253641581918354,-0.40253641581918354,-0.40253641581918354,-0.5294112982241187,-0.5294112982241187,-0.5294112982241187,0.1268748824049351,0.1268748824049351,0.1268748824049351,0.0,0.0,0.0,13.371704771290279
2025-03-10,22.418737672639296,13.324404817209686,50.29167946942713,22.418737672639296,22.418737672639296,0.4106220267087872,0.4106220267087872,0.4106220267087872,0.29588396032415765,0.29588396032415765,0.29588396032415765,0.11473806638462956,0.11473806638462956,0.11473806638462956,0.0,0.0,0.0,31.624365172031084
2025-03-11,22.456689092633173,11.832322631808092,49.34720031017504,22.456689092633173,22.456689092633173,0.3550764978739297,0.3550764978739297,0.3550764978739297,0.25467929484485474,0.25467929484485474,0.25467929484485474,0.10039720302907493,0.10039720302907493,0.10039720302907493,0.0,0.0,0.0,30.430531609489034
2025-03-12,22.49464051262705,9.790929382161867,47.241718991026076,22.49464051262705,22.49464051262705,0.24094530380291532,0.24094530380291532,0.24094530380291532,0.15707231992767268,0.15707231992767268,0.15707231992767268,0.08387298387524264,0.08387298387524264,0.08387298387524264,0.0,0.0,0.0,27.91461850487934
2025-03-13,22.53259193262092,8.035714125690443,44.86236689139302,22.53259193262092,22.53259193262092,0.17216809524768392,0.17216809524768392,0.17216809524768392,0.10691232479966034,0.10691232479966034,0.10691232479966034,0.06525577044802357,0.06525577044802357,0.06525577044802357,0.0,0.0,0.0,26.411985366653592
2025-03-14,22.570543352614795,6.96288673234554,44.260894013740405,22.570543352614795,22.570543352614795,0.12314377999498799,0.12314377999498799,0.12314377999498799,0.07844012274160223,0.07844012274160223,0.07844012274160223,0.044703657253385765,0.044703657253385765,0.044703657253385765,0.0,0.0,0.0,25.34996537759653
2025-03-15,22.608494772608672,-4.37202435395652,32.37840063311258,22.608494772608672,22.608494772608672,-0.3411380111053852,-0.3411380111053852,-0.3411380111053852,-0.36357672441235106,-0.36357672441235106,-0.36357672441235106,0.022438713306965827,0.022438713306965827,0.022438713306965827,0.0,0.0,0.0,14.89587783179445
2025-03-16,22.646446192602543,-8.206677040716244,28.6724239911175,22.646446192602543,22.646446192602543,-0.530669778765671,-0.530669778765671,-0.530669778765671,-0.5294112982242891,-0.5294112982242891,-0.5294112982242891,-0.0012584805413818761,-0.0012584805413818761,-0.0012584805413818761,0.0,0.0,0.0,10.62866160174548
2025-03-17,22.68439761259642,10.504511536080106,46.353359185715,22.68439761259642,22.68439761259642,0.26982812307883397,0.26982812307883397,0.26982812307883397,0.29588396032466613,0.29588396032466613,0.29588396032466613,-0.026055837245832145,-0.026055837245832145,-0.026055837245832145,0.0,0.0,0.0,28.805286043577293
2025-03-18,22.722349032779974,7.92712952569361,45.427814726463836,22.722349032779974,22.722349032779974,0.2031011830626263,0.2031011830626263,0.2031011830626263,0.25467929484449825,0.25467929484449825,0.25467929484449825,-0.051578111781871945,-0.051578111781871945,-0.051578111781871945,0.0,0.0,0.0,27.33728500329951
2025-03-19,22.760300452963527,5.040512458086897,43.28866484938813,22.760300452963527,22.760300452963527,0.07965596167675086,0.07965596167675086,0.07965596167675086,0.1570723199274301,0.1570723199274301,0.1570723199274301,-0.07741635825067923,-0.07741635825067923,-0.07741635825067923,0.0,0.0,0.0,24.573294073596127
2025-03-20,22.798251873147084,4.1783169751639555,42.034565734649476,22.798251873147084,22.798251873147084,0.0037740892838173806,0.0037740892838173806,0.0037740892838173806,0.10691232480001314,0.10691232480001314,0.10691232480001314,-0.10313823551619576,-0.10313823551619576,-0.10313823551619576,0.0,0.0,0.0,22.8842945112313
2025-03-21,22.83620329333064,4.409379299396399,41.20664461914312,22.83620329333064,22.83620329333064,-0.04985875889861455,-0.04985875889861455,-0.04985875889861455,0.07844012274193546,0.07844012274193546,0.07844012274193546,-0.12829888164055,-0.12829888164055,-0.12829888164055,0.0,0.0,0.0,21.69761853916872
2025-03-22,22.874154713514194,-7.301761424723125,30.2139651631502,22.874154713514194,22.874154713514194,-0.5160287901211215,-0.5160287901211215,-0.5160287901211215,-0.36357672441253164,-0.36357672441253164,-0.36357672441253164,-0.15245206570858982,-0.15245206570858982,-0.15245206570858982,0.0,0.0,0.0,11.070432331656116
2025-03-23,22.912106133697748,-11.800623838216419,24.97328588402423,22.912106133697748,22.912106133697748,-0.7045726201063081,-0.7045726201063081,-0.7045726201063081,-0.5294112982236396,-0.5294112982236396,-0.5294112982236396,-0.17516132188266845,-0.17516132188266845,-0.17516132188266845,0.0,0.0,0.0,6.768863482924514
2025-03-24,22.950057553881305,7.383850313804874,44.86863650046753,22.950057553881305,22.950057553881305,0.09987318563019984,0.09987318563019984,0.09987318563019984,0.2958839603250121,0.2958839603250121,0.2958839603250121,-0.19601077469481223,-0.19601077469481223,-0.19601077469481223,0.0,0.0,0.0,25.24215291218386
2025-03-25,22.988008974064854,5.02265802501667,42.962205777899364,22.988008974064854,22.988008974064854,0.0400639183921435,0.0400639183921435,0.0400639183921435,0.2546792948444053,0.2546792948444053,0.2546792948444053,-0.21461537645226184,-0.21461537645226184,-0.21461537645226184,0.0,0.0,0.0,23.90899868959965
2025-03-26,23.02596039424841,2.280824649430912,40.31688852216227,23.02596039424841,23.02596039424841,-0.07355797685617915,-0.07355797685617915,-0.07355797685617915,0.1570723199278261,0.1570723199278261,0.1570723199278261,-0.23063029678400526,-0.23063029678400526,-0.23063029678400526,0.0,0.0,0.0,21.33221733247699
2025-03-27,23.063911814431965,3.278826720006784,37.50514746348275,23.063911814431965,23.063911814431965,-0.13684690537662242,-0.13684690537662242,-0.13684690537662242,0.10691232480030423,0.10691232480030423,0.10691232480030423,-0.24375923017692666,-0.24375923017692666,-0.24375923017692666,0.0,0.0,0.0,19.90768685674763
2025-03-28,23.101863234990347,0.4596163850255042,37.09722706224679,23.101863234990347,23.101863234990347,-0.17532129630971427,-0.17532129630971427,-0.17532129630971427,0.07844012274071897,0.07844012274071897,0.07844012274071897,-0.25376141905043326,-0.25376141905043326,-0.25376141905043326,0.0,0.0,0.0,19.05161462546211
2025-03-29,23.139814655548726,-10.014641834437331,26.76678383265537,23.139814655548726,23.139814655548726,-0.6240339509873642,-0.6240339509873642,-0.6240339509873642,-0.36357672441336997,-0.36357672441336997,-0.36357672441336997,-0.2604572265739942,-0.2604572265739942,-0.2604572265739942,0.0,0.0,0.0,8.69978469093134
2025-03-30,23.177766076107105,-13.000520196499512,24.039520554764085,23.177766076107105,23.177766076107105,-0.7931434322047309,-0.7931434322047309,-0.7931434322047309,-0.5294112982234002,-0.5294112982234002,-0.5294112982234002,-0.2637321339813307,-0.2637321339813307,-0.2637321339813307,0.0,0.0,0.0,4.794473139665136
2025-03-31,23.215717496665484,4.76643283406117,43.646075452876765,23.215717496665484,23.215717496665484,0.03234487989373874,0.03234487989373874,0.03234487989373874,0.29588396032318837,0.29588396032318837,0.29588396032318837,-0.2635390804294496,-0.2635390804294496,-0.2635390804294496,0.0,0.0,0.0,23.966627090742097
2025-04-01,23.253668917223862,3.0275356206961783,41.57364227323452,23.253668917223862,23.253668917223862,-0.005219813451464328,-0.005219813451464328,-0.005219813451464328,0.2546792948440488,0.2546792948440488,0.2546792948440488,-0.2598991082955131,-0.2598991082955131,-0.2598991082955131,0.0,0.0,0.0,23.13228910341384
